date,정석학술정보관,H-M MAIN,HO-M MAIN,HN-M MAIN,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관",5호북관,"2호북관,2북신관",인하드림센터 3관,5호동관
722,1205.8764384155302,408.77418409068486,237.86348879879972,374.5186981187494,70.51467474288249,36.923976729405744,5.63779401293773,20.72758652082849,219.9862416587405,83.911541814026,199.37288368360257,23.551807925887108,48.84093192035128,203.20318997290596,220.2302076079956,203.16854675552796,4.152836568487915,68.26827391905998
723,1063.8396275888367,347.7740245052022,215.03437037259152,424.2213942107599,58.60939757674485,33.20176262754898,4.796085130553138,18.16416732588319,204.65715241524876,78.63593798756837,193.09646803247654,21.543198862323454,40.60970508821094,189.84270238749008,245.82867118424494,189.80968252027964,3.7024359054815332,60.8015792657116
724,1183.1399480374325,429.07578009316455,239.763693488286,367.9668051912196,69.63519060588362,38.37011797624145,5.6533835871023435,20.01857430637371,218.91898791605618,83.81467410804325,197.2657109908027,24.210920730321224,52.25559119439845,200.67536951055519,229.3860605426717,200.63979158488075,4.7165805440510695,67.36957793533426
725,1131.4749319050065,411.56785313323087,211.270927466821,363.784359784333,65.6224689759682,35.906761797170184,5.424116505485093,19.133570482203588,206.39904337826772,85.16708995113984,195.09039836710716,24.167232090861894,48.44757884806664,205.2053093740159,292.092752744643,205.17004369052492,4.64206613468484,64.85259253120802
726,1172.0187119485795,472.59216876093916,252.26814200350555,375.07084976291236,82.47342811016443,40.04822779925846,7.06511406581387,22.192469847305325,230.38918094521546,98.63562885444061,224.33480504389343,27.923776728093685,54.69500497794383,223.8299098368257,277.91352007155564,223.79020198830074,6.216806460852783,74.1971662287728
727,1166.791981662632,427.3259404356892,253.23568746810085,376.7787735953452,78.27764412363038,41.381066732313414,7.153240705090696,22.953524918299244,240.14246981214885,101.0986127191662,232.58731044132446,28.93165258438102,53.071755721333915,233.16081011713868,321.16722544930315,233.12065700091236,6.4428039402703865,76.06394754351844
728,1313.3613579122675,473.83334482437414,254.99993835114117,388.69792072750556,78.53363986551652,40.073778762062204,6.727563626751472,24.03825176392409,234.3496214527487,103.3777183643613,213.17153929924442,28.446001513325182,55.42029113699996,222.02028344584733,276.47945925625703,221.98007143228506,5.487316929591432,76.02431884692948
729,1147.3042572998293,414.96320227910206,249.65622097313224,395.8974046691788,68.92631140927138,38.19500471263156,6.091489499655857,22.177415838054365,226.7670572330017,91.66761844342042,211.4686100565294,27.13818366882669,48.47845784508647,218.8593505398298,269.04136997416873,218.82254760681036,5.1250296350369755,74.1350714246699
730,1286.7309975461621,438.1060212304973,247.35768237211687,376.89278498955315,76.69597308562071,39.48884490341732,6.524430947360428,22.200256142812997,220.97616812458887,89.22803136294996,210.15416720161957,26.943233148589275,52.445606133873355,213.61912434149636,253.41577721193644,213.5825022252079,5.126945365924586,72.57829014189818
731,1036.280592824492,308.8865560503129,218.0022652911912,345.11885394957983,58.140186961114374,34.02823270111938,5.049539294201895,18.569806545191135,201.53362166914513,76.97794774338372,192.45953600036066,22.42509860072284,43.4541044689582,191.27087791590782,201.59669694104767,191.23692731023482,3.9105197283998496,63.00819303639362
732,1146.8852227845543,362.3847109924526,220.603337325108,333.39718179203123,60.608229487173006,31.75081469078809,4.3913702746450625,17.420125735618033,199.7777673502014,80.79527478402792,180.81640776734724,21.06678516089136,42.434008086749884,179.2894745084164,224.61421330772475,179.2585676921022,2.897674108199747,60.50238170660358
733,962.3845050501816,330.6687942065814,198.5995113755554,318.6533116747156,49.64016544816362,29.724248925100756,3.891967108421853,15.371923293497321,182.69196334354507,66.0520912517342,171.5764078126338,18.66233257898149,35.47959177898267,166.28293159362724,213.40517489841858,166.25058472113727,2.8684521877465263,53.89921974116863
734,1177.5212047364153,396.31396171961205,233.49903979125503,362.1751683805569,69.57082069110095,35.138406802108754,5.346548137134333,19.391190515207448,214.6190415651235,82.93970599518163,197.71800068994926,22.6422538564833,47.52746893732093,200.25584162646598,220.53007354777444,200.22065062078246,3.960709839573301,65.64251466480914
735,1038.8215101494875,337.1686665512051,211.08704883714162,410.2441063924676,57.822669934769976,31.59144524854508,4.541770837764186,16.985439231034167,199.6622573511448,77.7244828973629,191.49342206053595,20.70805636184038,39.513160435805304,187.08819143500918,246.1632344984022,187.05466890769281,3.5271026465196806,58.45886073812308
736,1155.318902015971,415.99823625456224,235.36452445503596,355.8386401887848,68.70294402724193,36.51645955866303,5.361453688990913,18.725787428274757,213.5777087320155,82.84394696658657,195.62823117162037,23.276948958755572,50.852141359531345,197.76450623303504,229.6983367607503,197.7284069878414,4.503434269002849,64.77788563789518
737,1104.8677413859305,399.0226821761984,207.39237054139016,351.79367432557177,64.7431824867443,34.16908527529207,5.142246137971984,17.895217426031728,201.36184216302235,84.18088404048153,193.47088449122344,23.23487882250085,47.14448193725446,202.22906361756475,292.490024594154,202.19324885824673,4.431698175917033,62.35631184638429
